Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL42,OUT027,5848.98237
FDR21,OUT045,2883.637178
NCW29,OUT035,2034.335948
FDO11,OUT013,3984.432059
NCM31,OUT049,2053.60074
FDV35,OUT019,365.8196552
FDF58,OUT017,1002.164107
NCE43,OUT049,2756.697136
FDA02,OUT035,2448.442264
DRL37,OUT010,131.4276341
FDR24,OUT018,1511.028126
FDW59,OUT049,1393.701342
FDS22,OUT049,681.335136
FDW24,OUT017,727.4014609
FDU24,OUT035,1532.443313
FDA21,OUT027,5211.030961
FDH58,OUT027,2933.290805
FDW36,OUT018,1580.170176
FDI45,OUT027,4361.320839
FDU01,OUT018,3051.185803
FDF35,OUT027,2904.167544
FDU43,OUT019,573.3984959
FDE24,OUT019,356.3938084
FDK50,OUT049,2557.057677
FDG31,OUT045,1039.327268
FDC60,OUT045,1492.258298
FDL36,OUT013,1541.46685
FDP21,OUT013,3051.185803
FDW16,OUT045,1492.258298
FDX02,OUT017,3779.299614
FDQ58,OUT027,4069.297067
FDT51,OUT046,1704.786675
FDD59,OUT049,1298.760803
NCM42,OUT018,1601.052846
FDA57,OUT018,665.0470437
FDZ48,OUT035,1719.485741
FDE46,OUT045,2490.767298
NCZ30,OUT019,279.1964072
FDB56,OUT017,3051.185803
FDA25,OUT027,2856.655512
FDD20,OUT013,2023.414822
FDL25,OUT013,1546.252549
NCO18,OUT049,2881.541393
FDJ45,OUT017,658.2604768
FDR12,OUT035,2769.063419
NCF19,OUT010,131.4276341
FDK25,OUT046,2651.183933
NCR17,OUT046,1915.701758
FDC52,OUT046,2479.284336
NCA54,OUT017,3002.152982
FDR45,OUT010,569.0001827
NCM19,OUT049,1912.556943
FDF39,OUT027,5848.98237
FDX23,OUT049,1534.070794
FDD58,OUT027,2841.35787
FDX28,OUT013,1565.296669
NCD31,OUT013,2555.054303
FDU57,OUT018,2475.357168
FDI27,OUT046,727.3588946
NCM42,OUT046,1593.92415
FDD32,OUT027,2155.456052
FDI34,OUT013,3813.300099
NCM29,OUT049,2034.335948
FDG46,OUT018,1845.394072
DRC01,OUT010,131.4276341
FDB15,OUT027,5848.98237
NCA17,OUT027,4012.533123
FDF10,OUT046,2475.73913
FDR26,OUT027,4806.890522
FDI02,OUT049,1719.485741
NCM54,OUT010,280.3665852
FDF14,OUT013,2477.49378
FDJ33,OUT010,273.1933838
FDM20,OUT035,3901.848496
FDC03,OUT027,5755.531013
NCX05,OUT046,1933.539499
NCM41,OUT027,2787.23492
NCU29,OUT010,363.8379108
FDQ59,OUT017,1392.020521
FDH46,OUT010,239.4557841
FDH09,OUT013,788.3062609
NCD06,OUT045,729.6287228
FDC15,OUT035,2495.011496
DRD37,OUT027,1036.549058
FDT28,OUT027,4012.533123
FDR28,OUT027,4220.878704
FDT38,OUT017,1450.615161
FDV34,OUT027,1518.068875
FDY52,OUT035,1024.106712
FDB34,OUT013,1527.618139
DRL23,OUT018,1580.170176
DRB24,OUT046,2495.011496
FDJ50,OUT046,946.1868783
FDQ49,OUT035,2495.011496
FDP20,OUT035,2020.922262
FDV19,OUT027,4208.950864
NCR54,OUT045,3051.185803
FDO09,OUT010,574.0435158
FDS57,OUT018,2108.424263
FDN10,OUT049,1933.539499
FDV23,OUT049,2023.414822
FDY28,OUT049,3673.047864
DRG51,OUT013,2555.054303
FDD45,OUT019,233.1372721
NCL18,OUT027,5735.849398
NCM29,OUT013,2034.335948
FDF17,OUT027,5763.472188
FDE22,OUT017,2553.120781
FDQ22,OUT017,658.2604768
FDS01,OUT013,2965.468053
FDW35,OUT027,1001.964939
FDJ33,OUT046,2020.922262
NCF54,OUT035,2865.286123
FDE09,OUT013,1642.254844
NCE06,OUT045,2553.120781
DRH49,OUT049,1306.624937
FDY43,OUT045,2769.063419
NCT05,OUT017,4006.652614
FDZ34,OUT045,3051.185803
FDL38,OUT017,1462.827877
FDZ31,OUT017,3051.185803
FDR14,OUT035,919.9304446
NCN54,OUT049,1298.760803
NCC42,OUT027,3017.960211
FDK08,OUT017,1539.072044
FDP59,OUT013,1580.170176
FDV22,OUT035,2522.2783
FDD33,OUT035,3828.0966
DRE60,OUT027,5848.98237
FDK52,OUT046,3801.027697
FDA02,OUT017,2475.73913
FDM56,OUT049,1601.052846
FDE57,OUT035,2053.60074
FDM32,OUT045,1486.135663
NCQ30,OUT027,2959.347468
FDQ27,OUT027,2856.311864
FDT60,OUT027,2977.857702
FDU43,OUT049,3873.020123
NCO55,OUT035,1584.699599
FDG02,OUT045,3051.185803
FDJ28,OUT013,3051.185803
FDP40,OUT045,1719.485741
FDJ38,OUT045,3051.185803
NCC54,OUT017,3870.364579
NCZ41,OUT046,2023.414822
FDK38,OUT019,363.5356298
FDU52,OUT013,2495.011496
FDC40,OUT046,1233.57029
NCR30,OUT017,1081.294682
NCN18,OUT017,1719.485741
FDB50,OUT035,1295.578532
FDG04,OUT013,3051.185803
FDR26,OUT035,2881.541393
NCT17,OUT018,3051.185803
FDX35,OUT027,5848.98237
FDS12,OUT046,2026.332165
NCZ29,OUT027,3005.060342
FDB38,OUT010,379.3983756
FDP12,OUT013,708.3822003
FDP22,OUT046,788.5485863
FDS26,OUT018,3855.353183
FDR52,OUT046,3051.185803
DRJ13,OUT046,2550.931886
FDU48,OUT027,3010.41171
FDE29,OUT035,1000.081077
NCT29,OUT049,2015.089972
DRK37,OUT018,3051.185803
FDK55,OUT046,1467.408725
FDR07,OUT046,1534.070794
FDO21,OUT027,5848.98237
FDK46,OUT049,4070.919035
FDB12,OUT045,1580.170176
FDT31,OUT027,5211.030961
FDJ33,OUT045,2020.922262
FDC26,OUT027,2915.867093
NCQ02,OUT045,3051.185803
FDP08,OUT010,509.2283632
FDB11,OUT027,5848.98237
FDV55,OUT013,2475.73913
FDW20,OUT049,2015.089972
NCJ18,OUT019,279.2065397
FDC41,OUT018,1162.993674
FDE14,OUT027,2856.655512
FDG35,OUT013,2865.286123
FDF45,OUT035,920.8533039
FDS19,OUT027,2014.431536
FDS58,OUT019,381.1232868
FDA26,OUT017,3738.646078
FDM32,OUT049,1467.474007
FDL45,OUT046,2026.332165
FDZ55,OUT049,2550.931886
FDY37,OUT049,2053.60074
FDO46,OUT046,3051.185803
FDQ60,OUT046,2003.816572
FDA19,OUT018,2034.335948
FDL15,OUT046,2495.011496
FDM10,OUT018,3476.455148
NCL05,OUT017,665.0470437
DRK49,OUT010,131.4276341
NCE18,OUT027,5848.98237
FDG40,OUT049,666.3901654
DRI59,OUT045,3763.213022
FDK28,OUT035,4056.274549
NCD06,OUT019,131.4276341
FDO11,OUT019,572.3459354
FDK27,OUT046,1985.627648
FDT43,OUT027,1064.565433
FDD38,OUT018,1574.968212
FDA16,OUT049,3727.973826
FDL14,OUT027,4069.297067
NCM17,OUT049,676.6529224
FDD20,OUT045,2017.808929
FDA40,OUT045,1472.288668
FDL43,OUT045,1295.578532
FDV15,OUT045,1580.170176
FDE52,OUT046,1494.230909
NCL17,OUT010,356.2822742
NCJ31,OUT045,3874.000656
FDR60,OUT045,1295.578532
NCA18,OUT035,1928.340432
FDS21,OUT027,1377.152081
FDW09,OUT035,1295.578532
FDL26,OUT035,2495.011496
FDS47,OUT018,1498.02602
FDC39,OUT046,3452.706402
FDT51,OUT035,1704.786675
FDK40,OUT035,4091.874943
NCG19,OUT045,3841.149094
FDZ07,OUT046,1066.405116
FDF08,OUT027,2678.851209
FDO04,OUT013,1027.323719
FDK41,OUT018,1403.460453
FDP15,OUT049,4019.596251
NCD43,OUT018,1580.170176
NCP18,OUT013,2475.73913
FDZ51,OUT046,1525.8595
DRH13,OUT035,1601.052846
FDF38,OUT045,669.3914885
NCI43,OUT045,731.2013533
FDM38,OUT027,1256.236507
FDS03,OUT013,1200.09166
DRJ47,OUT017,2857.889063
FDT50,OUT010,229.7009541
FDV02,OUT046,2865.286123
NCG18,OUT017,1580.170176
FDW52,OUT046,2564.339589
FDS40,OUT035,661.7748989
FDN31,OUT017,3051.185803
FDA37,OUT045,2015.089972
FDA15,OUT046,3990.094815
FDL39,OUT046,3002.152982
FDJ53,OUT045,2015.089972
FDX22,OUT013,3680.727954
NCZ42,OUT045,3878.020152
FDD56,OUT027,4446.38747
FDD40,OUT017,3051.185803
FDS50,OUT013,3743.856521
NCN14,OUT013,3051.185803
FDT15,OUT013,3048.599128
NCS18,OUT027,2889.051124
NCO26,OUT010,270.3319847
FDF58,OUT018,1014.268287
NCB19,OUT013,1529.31021
FDH26,OUT017,2053.60074
DRB24,OUT027,4069.297067
FDA49,OUT018,1460.082931
FDB32,OUT045,1532.443313
FDI36,OUT017,3058.517061
NCA17,OUT010,362.1129997
FDH22,OUT013,2023.414822
NCM26,OUT018,2491.008721
FDT15,OUT027,5211.030961
FDB16,OUT018,1472.295647
NCP54,OUT027,2978.20135
FDJ36,OUT013,1580.170176
FDO28,OUT045,2003.816572
FDU09,OUT013,1028.289148
FDF29,OUT017,2026.332165
FDY08,OUT013,2051.444432
DRJ59,OUT018,658.2604768
FDT23,OUT027,2014.087889
FDU15,OUT018,658.2604768
FDT47,OUT013,1543.951152
FDI53,OUT019,382.4905964
FDR59,OUT018,3857.702616
FDD53,OUT035,668.5614658
FDY51,OUT017,3733.552157
FDT04,OUT049,669.5595997
FDU51,OUT049,2881.541393
FDG14,OUT035,2479.284336
NCU06,OUT045,3813.68244
DRG25,OUT046,3051.185803
DRH49,OUT035,1392.020521
FDN15,OUT035,2036.986581
FDL43,OUT018,1206.887421
NCT18,OUT049,3048.599128
NCB31,OUT013,4068.503883
FDK57,OUT035,1979.571169
FDY04,OUT019,380.8022587
NCP54,OUT046,2015.089972
FDF41,OUT013,3883.095367
FDM01,OUT045,1580.170176
FDW03,OUT045,1580.170176
FDF28,OUT045,2015.089972
FDY37,OUT017,2056.258982
FDQ03,OUT017,3848.763439
FDP51,OUT027,2947.430762
FDJ40,OUT017,1704.786675
FDC32,OUT049,1525.8595
DRI49,OUT027,2239.349721
NCW54,OUT017,918.2020508
FDF09,OUT017,658.2604768
FDP45,OUT018,3764.153918
DRJ23,OUT018,3051.185803
FDS59,OUT017,1704.786675
FDY08,OUT046,2036.986581
FDX16,OUT049,2475.73913
FDY16,OUT018,3051.185803
FDK32,OUT035,2493.145334
FDQ22,OUT013,714.3688832
NCC31,OUT018,2494.645277
FDG58,OUT049,2495.011496
DRF48,OUT013,3051.185803
DRH36,OUT049,1073.140666
NCR30,OUT035,1146.870726
FDB03,OUT019,573.3984959
FDZ28,OUT027,3005.060342
FDR35,OUT017,3070.135334
DRD15,OUT027,5848.98237
FDJ33,OUT019,279.9788424
FDA56,OUT010,272.9987844
FDP56,OUT046,732.0281731
NCT30,OUT046,732.0281731
FDK15,OUT017,1558.253495
FDH44,OUT018,2473.602517
FDV01,OUT013,2495.011496
DRG03,OUT017,2490.767298
FDG50,OUT027,2690.564772
FDR16,OUT010,571.984298
FDZ60,OUT046,1589.289153
DRG03,OUT045,2495.011496
FDS56,OUT018,3859.914394
FDU33,OUT045,720.6694187
DRD27,OUT035,1536.315617
FDW22,OUT046,3775.870376
DRA24,OUT045,2557.057677
FDF38,OUT049,670.6285276
FDX48,OUT013,2495.011496
FDS58,OUT018,2548.795274
FDC32,OUT046,1525.8595
NCQ29,OUT045,4072.505442
DRK39,OUT018,1403.460453
NCS38,OUT017,1920.568173
DRO47,OUT013,1719.485741
DRG27,OUT027,1001.964939
FDC57,OUT027,5702.55391
FDS55,OUT046,2475.73913
NCJ06,OUT018,2003.816572
FDO01,OUT019,286.534428
NCM55,OUT045,3051.185803
FDC52,OUT049,2479.284336
FDQ15,OUT045,1304.944116
NCT30,OUT027,1061.087464
NCR42,OUT027,995.1783726
FDD28,OUT035,920.8533039
FDQ34,OUT049,1580.170176
FDZ12,OUT027,3056.973534
DRE13,OUT019,199.3551754
NCN07,OUT019,287.2522301
FDM28,OUT035,3000.164436
FDI10,OUT017,2857.889063
FDQ25,OUT013,2771.658335
FDA38,OUT010,569.0001827
DRI13,OUT049,3690.131166
FDY20,OUT027,2690.564772
NCZ53,OUT035,3051.185803
NCM31,OUT013,2448.442264
DRB01,OUT017,3051.185803
DRF37,OUT046,4081.380403
NCF42,OUT049,2881.541393
FDF16,OUT018,2473.602517
FDB41,OUT013,778.7412147
FDR34,OUT013,3806.187987
FDR15,OUT018,2492.874883
NCV42,OUT019,275.2457371
FDW51,OUT035,3689.010337
FDU36,OUT017,1534.070794
FDX60,OUT049,1331.232251
FDY03,OUT035,1899.96201
FDW55,OUT045,3899.067949
FDT01,OUT010,570.0984609
FDG58,OUT013,2495.011496
FDK21,OUT017,3977.597395
NCS41,OUT019,466.055608
FDS10,OUT045,3024.549703
NCT53,OUT046,2564.339589
FDJ28,OUT018,3051.185803
FDX44,OUT045,1462.827877
FDT20,OUT018,662.498839
FDO44,OUT017,1642.254844
NCX17,OUT049,3828.293563
FDY01,OUT017,1933.539499
FDJ12,OUT027,5848.98237
DRK35,OUT018,658.2604768
FDD47,OUT019,387.6578888
NCM53,OUT035,1584.699599
FDO45,OUT013,1530.896566
NCM42,OUT010,254.3425869
FDE04,OUT046,2965.468053
NCI30,OUT027,5848.98237
FDZ19,OUT013,2865.286123
FDW57,OUT013,2883.637178
FDA25,OUT013,1580.170176
FDT22,OUT046,982.2257744
FDP51,OUT013,1968.754453
FDD48,OUT027,2933.290805
FDY39,OUT035,3048.599128
FDO48,OUT010,574.5024985
FDD23,OUT027,5211.030961
DRN35,OUT027,995.1783726
FDT01,OUT035,3689.010337
FDC20,OUT010,131.4276341
DRJ35,OUT035,1011.729708
FDB32,OUT046,1532.443313
FDL24,OUT046,2865.286123
NCV42,OUT035,1786.07258
FDZ46,OUT046,1601.052846
FDC15,OUT013,2495.011496
FDD08,OUT019,131.4276341
FDY50,OUT049,1486.135663
FDD36,OUT013,1976.7259
FDG57,OUT027,1061.087464
FDL21,OUT018,665.0470437
FDN16,OUT027,2856.311864
FDJ09,OUT027,1055.174651
FDS01,OUT010,428.7024284
FDV33,OUT017,4076.281316
DRE12,OUT017,1920.568173
FDR07,OUT013,1543.951152
FDP48,OUT010,471.0557524
NCB55,OUT035,921.8187336
FDQ08,OUT013,1112.37185
FDR34,OUT035,3831.25969
FDO33,OUT046,1719.485741
FDP13,OUT045,666.8432838
FDX12,OUT049,3875.2319
NCT06,OUT049,2613.448546
FDR16,OUT019,570.1921384
FDE36,OUT046,2564.339589
FDZ36,OUT049,3051.185803
FDV13,OUT045,1467.131784
NCZ17,OUT035,661.7748989
FDU56,OUT045,3048.599128
FDM09,OUT035,2845.60708
FDV02,OUT017,2865.286123
FDS34,OUT018,1845.394072
FDA11,OUT049,1532.443313
FDP09,OUT017,3686.711262
FDB29,OUT027,2933.634453
FDT19,OUT017,2865.286123
DRH15,OUT017,670.4219329
FDY38,OUT046,3820.284696
FDF14,OUT027,4026.045539
FDN48,OUT010,227.1241163
FDQ12,OUT013,3821.364511
NCJ43,OUT045,2865.286123
FDE17,OUT019,362.4739364
FDB05,OUT035,3985.12661
FDH10,OUT045,3051.185803
NCR06,OUT017,665.0470437
FDU32,OUT018,2015.089972
FDD56,OUT049,2865.286123
FDO36,OUT018,3000.016369
FDH16,OUT010,222.1195037
FDX10,OUT018,658.2604768
FDZ37,OUT017,1467.131784
FDU31,OUT010,572.9909553
DRC49,OUT049,2056.258982
FDL15,OUT045,2490.767298
FDN32,OUT019,491.7078541
DRH59,OUT027,1435.465118
NCU29,OUT049,2475.73913
FDR37,OUT019,470.1973645
FDS14,OUT018,2515.40233
FDU02,OUT027,5848.98237
FDJ08,OUT035,3051.185803
NCZ06,OUT045,3997.049213
FDO31,OUT049,1344.97374
FDH31,OUT018,1565.296669
FDS58,OUT017,2550.931886
NCA53,OUT027,1061.087464
FDF50,OUT046,3058.517061
NCW42,OUT049,3749.504516
NCQ17,OUT045,2496.78189
FDK51,OUT018,3861.625344
NCW41,OUT010,373.1431542
NCR29,OUT017,917.2366212
FDB08,OUT019,380.2325893
FDA40,OUT027,2537.201699
FDL14,OUT018,2532.393258
FDB47,OUT046,3583.027777
FDO03,OUT035,3814.280871
DRK13,OUT019,508.5858501
FDX13,OUT010,569.0001827
FDF52,OUT046,3048.599128
FDT11,OUT013,3051.185803
FDB08,OUT013,2550.931886
FDQ28,OUT018,2492.874883
FDD29,OUT045,3990.225869
NCQ29,OUT027,5848.98237
NCO02,OUT013,1200.09166
FDR56,OUT010,509.2283632
NCM54,OUT049,2023.414822
FDP51,OUT035,1933.539499
FDT38,OUT013,1523.822853
FDZ20,OUT018,3778.694062
FDJ53,OUT013,2009.594688
FDX13,OUT049,3970.442863
FDP58,OUT035,3750.29468
NCK31,OUT019,131.4276341
FDA35,OUT018,2017.808929
FDV37,OUT018,3077.714861
NCO07,OUT027,5848.98237
FDA20,OUT045,3051.185803
FDZ59,OUT035,2721.624434
NCY17,OUT017,674.203685
FDQ28,OUT035,2493.145334
FDV35,OUT017,2495.011496
FDQ36,OUT013,708.3822003
FDD34,OUT018,2554.921065
FDK51,OUT045,4085.905043
FDV31,OUT035,2865.286123
FDR04,OUT035,1534.070794
FDR14,OUT049,920.9639859
DRC36,OUT010,423.8102769
FDE39,OUT019,279.0119402
FDP57,OUT049,1580.170176
FDE57,OUT046,2053.60074
NCN18,OUT046,1719.485741
NCQ05,OUT018,2473.602517
FDW47,OUT035,2003.816572
FDV46,OUT035,2034.335948
NCP29,OUT045,1038.016862
FDE09,OUT018,1702.204782
NCU06,OUT027,5848.98237
FDT19,OUT010,424.514052
DRF15,OUT017,2479.284336
DRI51,OUT013,2769.063419
NCX54,OUT013,1580.170176
DRE01,OUT013,3879.687266
NCB07,OUT045,3051.185803
FDU50,OUT035,1915.701758
FDG40,OUT035,661.7748989
FDW10,OUT018,2863.149511
FDX51,OUT013,3051.185803
NCP17,OUT045,1041.575462
FDP21,OUT035,3051.185803
FDL04,OUT045,1580.170176
FDV23,OUT013,2015.089972
FDF24,OUT046,1363.187623
FDH56,OUT027,2933.290805
FDB51,OUT049,1004.926042
FDI58,OUT027,2819.238425
FDR20,OUT013,778.7412147
FDC51,OUT018,2015.089972
FDB16,OUT027,2536.858051
FDE40,OUT049,1002.843012
NCM17,OUT035,672.0376559
FDU56,OUT035,3051.185803
FDS32,OUT019,288.6275627
FDX02,OUT049,3774.356859
FDT39,OUT027,4069.297067
FDE35,OUT017,920.8533039
NCI42,OUT019,565.9516202
DRL23,OUT046,1580.170176
FDA10,OUT046,2015.089972
FDA11,OUT013,1545.104379
NCM06,OUT046,2495.011496
NCT05,OUT035,4059.391844
NCQ02,OUT010,496.1518859
NCY06,OUT049,2034.335948
FDY56,OUT035,3793.106011
FDL02,OUT035,1580.170176
NCI06,OUT035,2888.340636
FDQ14,OUT045,2475.73913
FDQ12,OUT017,3802.271747
FDP36,OUT046,732.0281731
FDK21,OUT027,5848.98237
FDO40,OUT045,2475.73913
NCK54,OUT019,276.740923
FDY09,OUT018,2877.222814
NCW30,OUT049,4065.92207
NCC55,OUT027,995.1783726
FDE58,OUT018,1933.539499
FDR39,OUT013,3051.185803
FDU28,OUT049,3051.185803
FDH08,OUT017,3802.271747
FDG35,OUT045,2865.286123
FDG22,OUT049,666.3901654
FDC34,OUT035,2517.538943
FDP15,OUT018,3801.607254
FDK34,OUT010,570.5117259
FDU45,OUT035,1930.924712
FDQ04,OUT027,1001.964939
FDX22,OUT018,3470.431306
FDB45,OUT017,1580.170176
NCH43,OUT027,5848.98237
DRE60,OUT046,3783.020954
FDD17,OUT027,5848.98237
NCM54,OUT017,2026.332165
NCH55,OUT013,2026.332165
NCT06,OUT017,2564.339589
FDA48,OUT027,5848.98237
FDY58,OUT027,5848.98237
FDO25,OUT045,3684.913989
FDN50,OUT045,1532.443313
FDH35,OUT035,2564.339589
FDK09,OUT045,3803.912363
FDO16,OUT013,1503.52926
FDW11,OUT045,1041.575462
FDU47,OUT027,3017.616563
NCQ42,OUT010,280.3564528
FDK55,OUT027,2690.90842
FDN08,OUT049,1933.539499
FDT57,OUT045,3864.740628
FDJ12,OUT018,3402.174769
DRL59,OUT017,784.8253792
NCN53,OUT046,667.8925172
FDO51,OUT010,131.4276341
FDK56,OUT017,3051.185803
FDY12,OUT035,820.7311503
FDU15,OUT035,661.7748989
FDQ19,OUT046,3888.03768
DRF15,OUT045,2495.011496
DRE25,OUT019,232.4969959
FDK57,OUT018,1979.571169
FDD33,OUT010,568.4862754
FDR34,OUT027,5848.98237
FDU04,OUT045,2015.089972
FDE35,OUT019,133.1643657
NCD31,OUT035,2557.057677
FDJ56,OUT035,1555.613871
NCU53,OUT046,2564.339589
FDD39,OUT035,3692.599861
NCU17,OUT019,247.1002212
FDJ20,OUT046,2017.808929
NCW41,OUT018,2520.141687
FDL52,OUT035,664.9443331
FDS39,OUT035,2053.60074
DRJ47,OUT045,2865.286123
FDP13,OUT010,131.4276341
DRK39,OUT010,184.560046
FDF28,OUT010,277.4574025
FDB09,OUT045,2023.414822
FDM51,OUT046,1539.072044
DRM49,OUT018,704.2649704
DRF23,OUT013,2865.286123
DRH01,OUT035,2865.286123
FDH12,OUT027,2876.056806
FDA28,OUT019,279.9788424
FDW37,OUT018,1498.02602
FDF02,OUT046,1580.170176
DRL37,OUT046,676.5222061
NCF43,OUT046,2053.60074
FDH08,OUT010,569.0001827
FDR34,OUT019,573.8574786
NCK19,OUT049,3051.185803
NCD55,OUT018,665.0470437
FDT27,OUT049,3811.620601
FDQ57,OUT045,2475.73913
FDA47,OUT035,2555.054303
DRG15,OUT027,1378.117511
FDE05,OUT018,2473.602517
FDN46,OUT046,1565.296669
FDX27,OUT027,2791.630648
FDT51,OUT045,1702.204782
FDU33,OUT013,723.327171
FDJ16,OUT027,1288.799603
FDD20,OUT019,279.0119402
FDT36,OUT049,666.3901654
DRF15,OUT027,4026.045539
FDN52,OUT010,201.2327324
FDC22,OUT027,5702.55391
FDX15,OUT045,2550.931886
FDT13,OUT013,3051.185803
FDU04,OUT017,2015.089972
FDU31,OUT019,571.7982608
FDW59,OUT027,2509.566368
NCO29,OUT046,2564.339589
FDL15,OUT035,2479.284336
FDI41,OUT049,2475.73913
FDQ48,OUT049,1536.315617
DRI39,OUT013,1028.289148
FDI08,OUT013,3982.13898
FDC21,OUT049,1682.26287
FDF58,OUT035,1019.93937
FDS08,OUT010,427.0655857
FDE47,OUT045,2015.089972
NCP18,OUT019,367.4760033
NCR41,OUT013,1543.951152
FDA27,OUT013,4004.736306
FDA43,OUT035,3051.185803
FDA49,OUT045,1462.827877
NCE55,OUT018,2881.500565
DRM49,OUT027,1056.633853
FDF22,OUT027,5848.98237
FDQ15,OUT018,1321.067064
NCS54,OUT017,2865.286123
NCY05,OUT013,708.3822003
FDR45,OUT046,3887.431806
FDK57,OUT049,2015.089972
FDF41,OUT010,568.5412001
FDV21,OUT046,2026.332165
FDD51,OUT046,725.8549739
FDF33,OUT046,1601.052846
FDA38,OUT046,3885.09784
FDR56,OUT045,3051.185803
NCN41,OUT017,2015.089972
FDC60,OUT027,2609.549967
FDB47,OUT045,3583.027777
DRH01,OUT013,2865.286123
FDW08,OUT046,1580.170176
FDF38,OUT027,1001.165055
FDY32,OUT017,2557.057677
FDG34,OUT049,1601.052846
FDG47,OUT019,567.6329549
NCF18,OUT035,3051.185803
FDL39,OUT019,450.7892212
NCH55,OUT035,2026.332165
DRJ35,OUT049,1001.877582
FDS44,OUT035,3885.387046
DRE01,OUT018,3659.409125
FDY39,OUT013,3051.185803
FDY32,OUT018,2550.984169
FDR33,OUT027,2918.884579
NCP50,OUT049,1331.232251
FDZ47,OUT018,1534.070794
FDU57,OUT049,2479.284336
FDY44,OUT013,3051.185803
DRH59,OUT018,1091.993775
FDB03,OUT027,5848.98237
FDY46,OUT045,3051.185803
FDM39,OUT045,2881.541393
FDY36,OUT035,1103.166416
NCM55,OUT035,3048.599128
FDJ50,OUT010,131.4276341
DRL60,OUT013,2477.49378
NCJ54,OUT049,3803.090018
FDX59,OUT017,658.2604768
FDI07,OUT013,3127.722551
DRF51,OUT010,131.4276341
FDM14,OUT017,1601.052846
FDP21,OUT045,3051.185803
FDE40,OUT035,1040.292698
FDE05,OUT035,2475.73913
FDM13,OUT027,3010.068062
FDC34,OUT027,4126.613051
NCI55,OUT018,2015.089972
NCE43,OUT018,2751.916692
FDW58,OUT018,1589.289153
FDG60,OUT045,3849.949341
FDV31,OUT017,2865.286123
FDR47,OUT013,3051.185803
FDM60,OUT019,131.4276341
NCF06,OUT018,3847.956976
NCN26,OUT027,2933.290805
FDQ59,OUT049,1452.295982
FDF09,OUT046,667.8925172
NCS06,OUT017,4070.864825
FDT44,OUT046,1933.539499
FDI19,OUT017,3883.244531
FDT22,OUT017,987.3805999
NCF54,OUT027,4263.058293
DRG25,OUT045,3051.185803
FDB59,OUT017,3058.517061
FDQ37,OUT017,3051.185803
FDP56,OUT035,728.7987001
FDW44,OUT035,2865.286123
FDJ26,OUT010,573.4958412
FDU43,OUT018,3636.375599
FDW33,OUT045,1580.170176
NCX53,OUT027,3145.692418
FDN56,OUT010,363.8013373
DRF15,OUT049,2479.284336
FDO33,OUT017,1920.568173
FDZ39,OUT010,241.0769329
NCJ19,OUT017,918.2020508
FDU01,OUT035,3051.185803
FDT12,OUT035,3789.10717
NCM18,OUT018,1022.757188
FDP19,OUT017,2026.332165
NCR42,OUT049,666.3901654
FDN10,OUT046,1963.389657
FDG44,OUT017,918.2020508
FDQ10,OUT046,2857.889063
DRH13,OUT049,1580.170176
FDT52,OUT013,3887.95431
FDM56,OUT045,1704.786675
NCO43,OUT010,239.4557841
NCV29,OUT035,2881.541393
NCF06,OUT013,4074.776044
FDO50,OUT035,1506.912346
FDT59,OUT013,3821.364511
FDX40,OUT027,995.1783726
FDE50,OUT017,3051.185803
FDX51,OUT017,3058.517061
NCD30,OUT018,1534.070794
FDK15,OUT013,1562.821883
FDL12,OUT045,1003.129537
FDK46,OUT017,4075.86179
DRH49,OUT010,168.4327833
FDQ57,OUT046,2475.73913
FDY59,OUT017,1525.8595
FDO09,OUT018,3853.642233
NCG30,OUT035,2026.332165
FDM09,OUT017,2736.815182
NCN17,OUT027,2856.311864
NCS42,OUT013,1541.46685
FDD02,OUT019,276.5665885
FDE34,OUT013,3046.716458
FDU38,OUT045,3051.185803
FDB33,OUT046,2527.44882
NCJ29,OUT017,1462.827877
FDZ27,OUT035,728.7987001
FDI40,OUT013,1544.073153
FDG22,OUT013,708.3822003
FDT51,OUT017,1704.786675
FDF20,OUT018,3067.089043
FDV50,OUT035,2015.089972
FDT02,OUT049,666.3901654
DRC49,OUT017,2473.383551
FDF26,OUT049,2479.284336
FDV52,OUT035,1965.992533
FDX59,OUT049,666.3901654
FDV25,OUT035,3766.889843
FDW23,OUT027,999.4167348
FDE53,OUT018,1589.289153
FDA19,OUT017,2034.335948
FDH22,OUT046,2026.332165
NCO41,OUT013,1543.951152
FDX12,OUT017,3880.174655
FDF17,OUT013,3058.517061
FDS11,OUT045,3767.857839
FDR51,OUT035,2475.73913
FDT49,OUT010,240.9025984
FDC56,OUT013,2006.726803
FDR13,OUT027,2933.290805
FDQ60,OUT035,2009.594688
FDN38,OUT049,3964.590229
NCL29,OUT013,2536.258562
FDO13,OUT027,4236.02106
FDE26,OUT018,2446.305651
FDA31,OUT010,419.3617907
FDX14,OUT035,1107.303805
FDA34,OUT045,2865.286123
FDF26,OUT013,2493.145334
FDE38,OUT045,2651.183933
DRI11,OUT046,1912.556943
FDQ60,OUT027,2938.392467
FDL21,OUT027,1001.165055
DRC12,OUT027,5709.877647
FDC47,OUT046,3803.78131
FDE57,OUT045,2036.986581
FDT14,OUT045,2009.594688
NCZ53,OUT046,3051.185803
FDE28,OUT018,3593.021959
FDR19,OUT035,2448.442264
